,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-1,ROUGE-2,ROUGE-L
28,0.141080287481769,5.1548279763727125e-155,3.6852203200107056e-206,9.853445011990208e-232,0.14285714285714285,0.0,0.14285714285714285
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.11942188509563156,4.363467676954367e-155,3.119471653084603e-206,8.34076112986429e-232,0.125,0.0,0.125
32,0.5,0.408248290463863,1.5478578011449231e-103,9.53091075863908e-155,1.0,1.0,1.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2.4670414503512788e-05,6.88466296236975e-159,4.4990217935382787e-210,1.1501005290686613e-235,0.024390243902439025,0.0,0.03488372093023256
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.10000000000000002,4.717068855239749e-155,3.6719460152935046e-206,1.0244914152188952e-231,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.14285714285714285,5.637975647982813e-155,4.1355214168276684e-206,1.1200407237786664e-231,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.01342246311369936,0.012252976374423618,0.010383592484687728,1.5364452057404436e-79,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.06666666666666667,3.851470592303926e-155,3.2077403065267053e-206,9.257324954728539e-232,0.125,0.0,0.125
58,0.043443485862611285,1.2960652804577517e-155,8.660193858958266e-207,2.2386076440877334e-232,0.1111111111111111,0.0,0.125
59,0.19470019576785122,5.808561601872144e-155,3.881229616470209e-206,1.0032743411283238e-231,0.2,0.0,0.2
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.2,0.0,0.2
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.18612544500887301,5.194120096460954e-155,3.394277924708952e-206,8.676910262183261e-232,0.1111111111111111,0.0,0.1111111111111111
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.10000000000000002,4.717068855239749e-155,3.6719460152935046e-206,1.0244914152188952e-231,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0625,3.729170365600141e-155,3.1394696818235406e-206,9.109159947227211e-232,0.25,0.0,0.25
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.11809163818525367,3.523070700364982e-155,2.354084759773887e-206,6.085166479973199e-232,0.14285714285714285,0.0,0.14285714285714285
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.2116204312226535,6.313349126968349e-155,4.2185241872631957e-206,1.090462944153118e-231,0.16666666666666666,0.0,0.08333333333333333
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.11809163818525367,3.523070700364982e-155,2.354084759773887e-206,6.085166479973199e-232,0.0,0.0,0.0
89,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.3333333333333333,0.0,0.3333333333333333
90,0.25,7.458340731200295e-155,4.983597475548963e-206,1.2882297539194154e-231,0.25,0.0,0.25
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.08986579282344431,2.997447795420392e-155,2.078758480474087e-206,5.474320712955125e-232,0.125,0.0,0.14285714285714285
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.125,0.0,0.125
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.3,0.18257418583505533,9.051927333557785e-104,6.373704167435469e-155,0.42857142857142855,0.16666666666666666,0.3333333333333333
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.14285714285714285,0.0,0.14285714285714285
102,0.016804417743388415,7.51998439917716e-156,5.751945508715162e-207,1.590793012977122e-232,0.05263157894736842,0.0,0.07692307692307693
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.2,6.6709427497276e-155,4.626362078745891e-206,1.2183324802375697e-231,0.3333333333333333,0.0,0.3333333333333333
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.03147926713959365,1.15019759190565e-155,8.222838001862367e-207,2.1986007635391227e-232,0.07142857142857142,0.0,0.07142857142857142
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.07961459006375435,3.562756439221896e-155,2.725109496433362e-206,7.536728468577135e-232,0.1,0.0,0.1111111111111111
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.2222222222222222,7.031791076575252e-155,4.7917275451304015e-206,1.2508498911928379e-231,0.2,0.0,0.2
114,0.11942188509563156,4.363467676954367e-155,3.119471653084603e-206,8.34076112986429e-232,0.14285714285714285,0.0,0.14285714285714285
115,0.08986579282344431,2.997447795420392e-155,2.078758480474087e-206,5.474320712955125e-232,0.1111111111111111,0.0,0.14285714285714285
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.1637461506155964,5.4617059812245815e-155,3.7877449087430416e-206,9.97486269044271e-232,0.16666666666666666,0.0,0.16666666666666666
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.08556951983876535,3.1265612132144807e-155,2.2351991118824952e-206,5.9764165035645784e-232,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.05814952726758058,1.6609406697978083e-155,1.0938474608317798e-206,2.8071012967838865e-232,0.08,0.0,0.043478260869565216
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.13986904558770089,3.903263309996421e-155,2.5507227868054827e-206,6.520501036082648e-232,0.1,0.0,0.1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.14285714285714285,0.0,0.14285714285714285
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.1637461506155964,5.4617059812245815e-155,3.7877449087430416e-206,9.97486269044271e-232,0.16666666666666666,0.0,0.16666666666666666
136,0.01691691040457659,7.137370777567843e-156,5.3531653903787286e-207,1.4660435211080062e-232,0.058823529411764705,0.0,0.06666666666666667
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.2222222222222222,7.031791076575252e-155,4.7917275451304015e-206,1.2508498911928379e-231,0.2222222222222222,0.0,0.1111111111111111
140,0.141080287481769,5.1548279763727125e-155,3.6852203200107056e-206,9.853445011990208e-232,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.08556951983876535,3.1265612132144807e-155,2.2351991118824952e-206,5.9764165035645784e-232,0.058823529411764705,0.0,0.07142857142857142
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.07142857142857141,3.9866508128531494e-155,3.282365523754628e-206,9.418382295637229e-232,0.2,0.0,0.2
146,0.09942659075715217,4.4493443496507244e-155,3.403249912526547e-206,9.412234823955334e-232,0.1,0.0,0.1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.07128759526633467,2.711083282513153e-155,1.9642005290072849e-206,5.286975599023655e-232,0.07692307692307693,0.0,0.09090909090909091
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.042784759919382666,2.210812635658859e-155,1.774078710780328e-206,5.025547213910947e-232,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.15163266492815836,4.523712324056519e-155,3.0227046645869273e-206,7.813508425061864e-232,0.16666666666666666,0.0,0.16666666666666666
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0909090909090909,4.497548684366688e-155,3.557121715620872e-206,1.0003688322288243e-231,0.125,0.0,0.14285714285714285
164,0.07692307692307693,4.1371430671115046e-155,3.364458456971393e-206,9.594503055152632e-232,0.16666666666666666,0.0,0.16666666666666666
165,0.07124226538110606,3.1880945380493183e-155,2.4385351200327807e-206,6.744160953836975e-232,0.16666666666666666,0.0,0.16666666666666666
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.23076923076923078,7.165741990418252e-155,4.852388763884114e-206,1.2627076138080564e-231,0.2222222222222222,0.0,0.25
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.16666666666666669,6.08970970641905e-155,4.353573398748715e-206,1.1640469867513693e-231,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.08175098692698718,2.5868513716848386e-155,1.7627780515483793e-206,4.6016195896138065e-232,0.1111111111111111,0.0,0.07692307692307693
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0909090909090909,4.497548684366688e-155,3.557121715620872e-206,1.0003688322288243e-231,0.1111111111111111,0.0,0.125
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.07961459006375435,3.562756439221896e-155,2.725109496433362e-206,7.536728468577135e-232,0.08333333333333333,0.0,0.09090909090909091
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.10000000000000002,4.717068855239749e-155,3.6719460152935046e-206,1.0244914152188952e-231,0.0,0.0,0.0
183,0.05367694950537755,2.995877561279273e-155,2.4666231586747707e-206,7.077700432673662e-232,0.0625,0.0,0.0625
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.03147926713959365,1.15019759190565e-155,8.222838001862367e-207,2.1986007635391227e-232,0.07142857142857142,0.0,0.07692307692307693
188,0.06062469223956427,2.3926037695918123e-155,1.7550029920171295e-206,4.753148692240233e-232,0.1,0.0,0.1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.2,6.6709427497276e-155,4.626362078745891e-206,1.2183324802375697e-231,0.25,0.0,0.25
192,0.08591115984887154,3.6246559632213336e-155,2.7185617027672875e-206,7.445183326929416e-232,0.1111111111111111,0.0,0.125
193,0.5367694950537757,0.4490935799743743,0.39284073564328575,0.32668286409255015,0.5555555555555556,0.375,0.5555555555555556
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.16666666666666669,6.08970970641905e-155,4.353573398748715e-206,1.1640469867513693e-231,0.2,0.0,0.2
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.05054422164271945,2.6117665280305367e-155,2.095826358223601e-206,5.9369825315016335e-232,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.07142857142857141,3.9866508128531494e-155,3.282365523754628e-206,9.418382295637229e-232,0.2,0.0,0.2
211,0.0013475893998170934,4.4948458681598035e-157,3.117218248516868e-208,8.209059679105087e-234,0.037037037037037035,0.0,0.04
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.03273053647890081,1.4646929602477446e-155,1.1203260069616073e-206,3.0984417036474726e-232,0.05,0.0,0.05263157894736842
215,0.2222222222222222,0.16666666666666669,8.518189751690904e-104,6.08970970641905e-155,0.3333333333333333,0.2,0.3333333333333333
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.06062469223956427,2.3926037695918123e-155,1.7550029920171295e-206,4.753148692240233e-232,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.16666666666666666,0.0,0.16666666666666666
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.026349806140466083,7.861033295866792e-156,5.252673094513253e-207,1.3577841712062768e-232,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.060238842382440407,2.009249344215622e-155,1.3934334803283655e-206,3.6695469123219324e-232,0.1,0.0,0.1
238,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.14285714285714285,0.0,0.14285714285714285
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.08591115984887154,3.6246559632213336e-155,2.7185617027672875e-206,7.445183326929416e-232,0.0,0.0,0.0
245,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.16666666666666666,0.0,0.16666666666666666
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
