,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-1,ROUGE-2,ROUGE-L
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.10000000000000002,4.717068855239749e-155,3.6719460152935046e-206,1.0244914152188952e-231,0.14285714285714285,0.0,0.14285714285714285
105,0.18393972058572117,0.1501861529550426,5.694250628980518e-104,3.506226123743032e-155,0.14285714285714285,0.0,0.14285714285714285
106,0.11942188509563156,4.363467676954367e-155,3.119471653084603e-206,8.34076112986429e-232,0.125,0.0,0.125
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.2857142857142857,0.2182178902359924,1.0194713973349031e-103,6.968148412761692e-155,0.4,0.25,0.4
109,0.23884377019126307,6.17087516772532e-155,3.9302880002716514e-206,9.918892480173173e-232,0.2857142857142857,0.0,0.16666666666666666
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.16666666666666666,0.0,0.16666666666666666
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.14285714285714285,5.637975647982813e-155,4.1355214168276684e-206,1.1200407237786664e-231,0.14285714285714285,0.0,0.14285714285714285
117,0.13406400920712788,4.471666651098519e-155,3.101143241602482e-206,8.166726842395623e-232,0.16666666666666666,0.0,0.16666666666666666
118,0.15163266492815836,4.523712324056519e-155,3.0227046645869273e-206,7.813508425061864e-232,0.1,0.0,0.1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.16666666666666666,0.0,0.16666666666666666
126,0.25,7.458340731200295e-155,4.983597475548963e-206,1.2882297539194154e-231,0.3333333333333333,0.0,0.3333333333333333
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.10735389901075512,4.236810678370506e-155,3.1077504397725273e-206,8.416851712392762e-232,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.060238842382440407,2.009249344215622e-155,1.3934334803283655e-206,3.6695469123219324e-232,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.12500000000000003,5.273843307431707e-155,3.9554839376362416e-206,1.0832677820940877e-231,0.16666666666666666,0.0,0.16666666666666666
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.11031211282307446,4.654150383524979e-155,3.490702323187102e-206,9.55980462367717e-232,0.125,0.0,0.125
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.11111111111111109,4.972227154133551e-155,3.8031966729424963e-206,1.0518351895246305e-231,0.0,0.0,0.0
143,0.1533407357715539,5.602803402104823e-155,4.005480889197555e-206,1.0709749285266912e-231,0.08333333333333333,0.0,0.1
144,0.3333333333333333,0.24618298195866542,0.18232183586428963,3.4077295621678842e-78,0.5714285714285714,0.3333333333333333,0.5
145,0.07142857142857141,3.9866508128531494e-155,3.282365523754628e-206,9.418382295637229e-232,0.25,0.0,0.25
146,0.15922918012750872,5.038498475779542e-155,3.4334228178248125e-206,8.962731118674859e-232,0.16666666666666666,0.0,0.09090909090909091
147,0.25,7.458340731200295e-155,4.983597475548963e-206,1.2882297539194154e-231,0.2857142857142857,0.0,0.2857142857142857
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.08556951983876535,3.1265612132144807e-155,2.2351991118824952e-206,5.9764165035645784e-232,0.1,0.0,0.1
153,0.0909090909090909,4.497548684366688e-155,3.557121715620872e-206,1.0003688322288243e-231,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.18181818181818182,0.13483997249264845,7.395949106009094e-104,5.477489369001354e-155,0.5,0.3333333333333333,0.5
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.08333333333333333,4.306075028866568e-155,3.455433496497238e-206,9.788429383461836e-232,0.125,0.0,0.125
160,0.4,0.21081851067789192,9.962935172562864e-104,6.8489908526642754e-155,0.5,0.14285714285714285,0.42857142857142855
161,0.19470019576785122,5.808561601872144e-155,3.881229616470209e-206,1.0032743411283238e-231,0.2,0.0,0.2
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.2222222222222222,7.031791076575252e-155,4.7917275451304015e-206,1.2508498911928379e-231,0.3333333333333333,0.0,0.4
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.07692307692307693,4.1371430671115046e-155,3.364458456971393e-206,9.594503055152632e-232,0.16666666666666666,0.0,0.16666666666666666
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
